SALES_STAFF_CODE,SALES_YEAR,SALES_PERIOD,RETAILER_NAME,PRODUCT_NUMBER,SALES_TARGET,RETAILER_CODE
66,2025,5,Consumer Club,15,10130,115
66,2025,5,Consumer Club,21,386,115
66,2025,5,Consumer Club,32,861,115
66,2025,5,Consumer Club,41,373,115
66,2025,5,Consumer Club,76,1378,115
66,2025,5,Consumer Club,84,1607,115
66,2025,5,Consumer Club,85,5061,115
66,2025,5,Consumer Club,88,240,115
66,2025,6,Edward's Department Store,63,1116,113
66,2025,7,Edward's Department Store,28,413,113
66,2025,7,Edward's Department Store,29,1158,113
66,2025,7,Edward's Department Store,31,413,113
66,2025,7,Eye Dimensions,71,1985,105
66,2025,7,The Caddy's Corner,106,9496,121
66,2025,7,The Caddy's Corner,113,211,121
66,2025,7,The Caddy's Corner,115,179,121
66,2025,8,Hartman's,17,1445,118
66,2025,8,Hartman's,25,7580,118
66,2025,8,Donovan's Sports,26,5142,106
66,2025,8,Hartman's,31,310,118
66,2025,8,Hartman's,64,1488,118
66,2025,8,Donovan's Sports,68,1928,106
66,2025,8,Hartman's,95,252,118
66,2025,9,Hartman's,68,1429,118
66,2025,9,Hartman's,86,130,118
66,2025,9,Hartman's,98,145,118
66,2025,10,Consumer Club,1,178,115
66,2025,10,Falcon Outfitters,2,800,95
66,2025,10,Consumer Club,2,337,115
66,2025,10,Falcon Outfitters,7,1300,95
66,2025,10,Extreme Outdoors,8,1799,104
66,2025,10,Falcon Outfitters,15,10500,95
66,2025,10,Hartman's,17,1588,118
66,2025,10,Consumer Club,18,2617,115
66,2025,10,Falcon Outfitters,20,2100,95
66,2025,10,Falcon Outfitters,23,900,95
66,2025,10,Extreme Outdoors,26,3810,104
66,2025,10,Second Wind Sports,26,4128,109
66,2025,10,Extreme Outdoors,30,214,104
66,2025,10,Hartman's,31,289,118
66,2025,10,Consumer Club,32,930,115
66,2025,10,Consumer Club,35,940,115
66,2025,10,Hartman's,35,889,118
66,2025,10,Consumer Club,36,940,115
66,2025,10,Extreme Outdoors,38,537,104
66,2025,10,Extreme Outdoors,41,441,104
66,2025,10,Extreme Outdoors,43,5761,104
66,2025,10,Falcon Outfitters,44,7300,95
66,2025,10,Extreme Outdoors,45,5040,104
66,2025,10,Falcon Outfitters,47,1900,95
66,2025,10,Falcon Outfitters,48,1600,95
66,2025,10,Falcon Outfitters,52,1100,95
66,2025,10,Falcon Outfitters,54,1000,95
66,2025,10,Extreme Outdoors,56,373,104
66,2025,10,Extreme Outdoors,57,992,104
66,2025,10,Extreme Outdoors,61,1158,104
66,2025,10,Extreme Outdoors,62,2867,104
66,2025,10,Eye Dimensions,69,819,105
66,2025,10,Second Wind Sports,71,1240,109
66,2025,10,Falcon Outfitters,72,2100,95
66,2025,10,Extreme Outdoors,76,1544,104
66,2025,10,Consumer Club,80,2205,115
66,2025,10,Extreme Outdoors,82,827,104
66,2025,10,Consumer Club,100,289,115
66,2025,10,Second Wind Sports,101,6064,109
66,2025,10,Second Wind Sports,105,16755,109
66,2025,10,Second Wind Sports,106,9128,109
66,2025,10,Second Wind Sports,107,3149,109
66,2025,10,Second Wind Sports,111,496,109
66,2025,10,Second Wind Sports,113,258,109
66,2025,11,Consumer Club,5,689,115
66,2025,11,Consumer Club,11,5306,115
66,2025,11,Hartman's,13,13097,118
66,2025,11,Consumer Club,32,1137,115
66,2025,11,Hartman's,32,827,118
66,2025,11,Consumer Club,40,1137,115
66,2025,11,Consumer Club,75,3640,115
66,2025,11,Consumer Club,85,2630,115
66,2025,11,Hartman's,88,263,118
66,2025,11,Hartman's,89,399,118
66,2025,11,Consumer Club,92,96,115
66,2025,12,Extreme Outdoors,11,4341,104
66,2025,12,Donovan's Sports,11,4341,106
66,2025,12,Donovan's Sports,13,10240,106
66,2025,12,Donovan's Sports,14,14428,106
66,2025,12,Extreme Outdoors,23,562,104
66,2025,12,Donovan's Sports,24,1757,106
66,2025,12,Donovan's Sports,27,9304,106
66,2025,12,Donovan's Sports,33,1116,106
66,2025,12,Extreme Outdoors,34,2466,104
66,2025,12,Extreme Outdoors,38,537,104
66,2025,12,Extreme Outdoors,43,4713,104
66,2025,12,Extreme Outdoors,45,5096,104
66,2025,12,Extreme Outdoors,50,334,104
66,2025,12,Extreme Outdoors,52,704,104
66,2025,12,Extreme Outdoors,55,269,104
66,2025,12,Extreme Outdoors,67,7842,104
66,2025,12,Donovan's Sports,68,1429,106
66,2025,12,Extreme Outdoors,72,2798,104
66,2025,12,Extreme Outdoors,75,4431,104
66,2025,12,Extreme Outdoors,84,2128,104
66,2025,12,The Caddy's Corner,103,2756,121
66,2025,12,The Caddy's Corner,104,4013,121
66,2025,12,The Caddy's Corner,105,14581,121
66,2025,12,The Caddy's Corner,114,827,121
66,2025,12,The Caddy's Corner,115,262,121
67,2023,1,Hartman's,93,436,118
67,2023,2,Falcon Outfitters,3,600,95
67,2023,2,Falcon Outfitters,5,900,95
67,2023,2,Falcon Outfitters,8,2400,95
67,2023,2,Hartman's,13,11851,118
67,2023,2,Falcon Outfitters,17,2200,95
67,2023,2,Falcon Outfitters,20,1100,95
67,2023,2,Falcon Outfitters,21,700,95
67,2023,2,Hartman's,25,5601,118
67,2023,2,Hartman's,31,572,118
67,2023,2,Falcon Outfitters,33,1400,95
67,2023,2,Falcon Outfitters,34,2200,95
67,2023,2,Falcon Outfitters,39,2800,95
67,2023,2,Falcon Outfitters,40,1000,95
67,2023,2,Hartman's,68,1915,118
67,2023,2,Falcon Outfitters,76,1600,95
67,2023,2,Falcon Outfitters,85,5800,95
67,2023,2,Falcon Outfitters,90,1400,95
67,2023,3,Falcon Outfitters,10,200,95
67,2023,3,Donovan's Sports,17,1369,106
67,2023,3,Falcon Outfitters,24,1800,95
67,2023,3,Hartman's,31,486,118
67,2023,3,Falcon Outfitters,40,1600,95
67,2023,3,Falcon Outfitters,74,1000,95
67,2023,3,Falcon Outfitters,88,900,95
67,2023,3,Falcon Outfitters,91,300,95
67,2023,3,Falcon Outfitters,92,400,95
67,2023,3,Hartman's,93,278,118
67,2023,4,Donovan's Sports,11,5292,106
67,2023,4,Donovan's Sports,12,19020,106
67,2023,4,Donovan's Sports,24,2645,106
67,2023,4,Donovan's Sports,27,7926,106
67,2023,4,Edward's Department Store,31,385,113
67,2023,4,Edward's Department Store,87,364,113
67,2023,4,Edward's Department Store,88,414,113
67,2023,4,Edward's Department Store,89,416,113
67,2023,6,Weston Outfitters,5,785,124
67,2023,6,Weston Outfitters,11,4373,124
67,2023,6,Weston Outfitters,13,14862,124
67,2023,6,Weston Outfitters,19,5581,124
67,2023,6,Weston Outfitters,32,1728,124
67,2023,6,Weston Outfitters,39,1833,124
67,2023,6,Weston Outfitters,84,1669,124
67,2023,6,Weston Outfitters,90,724,124
67,2023,6,Weston Outfitters,94,391,124
67,2023,6,Weston Outfitters,100,345,124
67,2023,6,The Caddy's Corner,106,8303,121
67,2023,6,The Caddy's Corner,110,1334,121
67,2023,6,The Caddy's Corner,111,968,121
67,2023,6,The Caddy's Corner,114,385,121
67,2023,7,Edward's Department Store,29,1062,113
67,2023,7,Donovan's Sports,33,1419,106
67,2023,7,Edward's Department Store,64,1679,113
67,2023,7,Donovan's Sports,68,1983,106
67,2023,7,The Caddy's Corner,114,385,121
67,2023,7,The Caddy's Corner,115,369,121
67,2023,8,Donovan's Sports,12,20724,106
67,2023,8,Buena Vista Eyeware,70,1937,111
67,2023,9,Consumer Club,3,765,115
67,2023,9,Extreme Outdoors,4,265,104
67,2023,9,Extreme Outdoors,15,9749,104
67,2023,9,Extreme Outdoors,22,119,104
67,2023,9,Consumer Club,22,119,115
67,2023,9,Consumer Club,25,5621,115
67,2023,9,Consumer Club,65,1965,115
67,2023,9,Extreme Outdoors,66,1576,104
67,2023,9,Extreme Outdoors,72,1560,104
67,2023,9,Consumer Club,77,3561,115
67,2023,9,Consumer Club,80,1886,115
67,2023,9,Consumer Club,88,272,115
67,2023,9,Consumer Club,91,181,115
67,2023,9,Extreme Outdoors,94,356,104
67,2023,9,Extreme Outdoors,98,199,104
67,2023,9,Extreme Outdoors,100,324,104
67,2023,10,Falcon Outfitters,2,500,95
67,2023,10,Extreme Outdoors,3,553,104
67,2023,10,Falcon Outfitters,10,500,95
67,2023,10,Falcon Outfitters,14,15100,95
67,2023,10,Extreme Outdoors,25,8475,104
67,2023,10,Falcon Outfitters,26,4800,95
67,2023,10,Second Wind Sports,28,707,109
67,2023,10,Extreme Outdoors,30,233,104
67,2023,10,Hartman's,31,247,118
67,2023,10,Second Wind Sports,32,990,109
67,2023,10,Falcon Outfitters,33,1400,95
67,2023,10,Falcon Outfitters,34,2300,95
67,2023,10,Falcon Outfitters,35,900,95
67,2023,10,Falcon Outfitters,36,1500,95
67,2023,10,Extreme Outdoors,67,5962,104
67,2023,10,Eye Dimensions,69,1337,105
67,2023,10,Buena Vista Eyeware,70,1656,111
67,2023,10,Buena Vista Eyeware,71,2050,111
67,2023,10,Falcon Outfitters,74,400,95
67,2023,10,Extreme Outdoors,76,1706,104
67,2023,10,Falcon Outfitters,77,3400,95
67,2023,10,Extreme Outdoors,83,2158,104
67,2023,10,Falcon Outfitters,84,1700,95
67,2023,10,Extreme Outdoors,84,1669,104
67,2023,10,Falcon Outfitters,100,300,95
67,2023,10,Second Wind Sports,103,1746,109
67,2023,10,Second Wind Sports,104,2821,109
60,2025,7,Extreme Outdoors,19,3433,104
60,2025,7,Up The Creek,23,583,122
60,2025,7,Extreme Outdoors,36,401,104
60,2025,7,Extreme Outdoors,38,730,104
60,2025,7,Extreme Outdoors,44,2142,104
60,2025,7,Extreme Outdoors,48,1259,104
60,2025,7,Extreme Outdoors,55,99,104
60,2025,7,Extreme Outdoors,56,387,104
60,2025,7,Extreme Outdoors,57,343,104
60,2025,7,Extreme Outdoors,58,1784,104
60,2025,7,Extreme Outdoors,60,114,104
60,2025,7,Extreme Outdoors,65,2231,104
60,2025,7,Extreme Outdoors,66,1416,104
60,2025,8,Extreme Outdoors,8,1628,104
60,2025,8,Extreme Outdoors,12,17191,104
60,2025,8,By A Thread,20,1668,117
60,2025,8,By A Thread,35,1030,117
60,2025,8,By A Thread,42,1831,117
60,2025,8,By A Thread,43,4077,117
60,2025,8,By A Thread,44,4820,117
60,2025,8,By A Thread,52,817,117
60,2025,8,By A Thread,54,1217,117
60,2025,8,Extreme Outdoors,55,190,104
60,2025,8,By A Thread,57,343,117
60,2025,8,By A Thread,58,1666,117
60,2025,8,Extreme Outdoors,59,267,104
60,2025,8,Extreme Outdoors,62,458,104
60,2025,8,By A Thread,67,7915,117
60,2025,8,Extreme Outdoors,72,2489,104
60,2025,8,By A Thread,75,2255,117
60,2025,8,By A Thread,76,572,117
60,2025,8,By A Thread,82,944,117
60,2025,8,By A Thread,85,4017,117
60,2025,8,Extreme Outdoors,100,172,104
60,2025,9,Hartman's,68,1946,118
60,2025,10,Weston Outfitters,2,338,124
60,2025,10,Weston Outfitters,4,320,124
60,2025,10,Weston Outfitters,7,703,124
60,2025,10,By A Thread,9,92,117
60,2025,10,Weston Outfitters,9,73,124
60,2025,10,By A Thread,10,191,117
60,2025,10,Weston Outfitters,12,18156,124
60,2025,10,Consumer Club,13,9279,115
60,2025,10,By A Thread,13,13145,117
60,2025,10,Weston Outfitters,16,143,124
60,2025,10,Edward's Department Store,19,6866,113
60,2025,10,Weston Outfitters,19,6523,124
60,2025,10,By A Thread,20,1834,117
60,2025,10,Weston Outfitters,23,583,124
60,2025,10,Weston Outfitters,32,1001,124
60,2025,10,Edward's Department Store,33,1159,113
60,2025,10,Consumer Club,33,959,115
60,2025,10,Consumer Club,34,1842,115
60,2025,10,Weston Outfitters,34,3213,124
60,2025,10,By A Thread,41,458,117
60,2025,10,Weston Outfitters,43,5436,124
60,2025,10,Weston Outfitters,44,6189,124
60,2025,10,Weston Outfitters,45,2665,124
60,2025,10,By A Thread,48,1259,117
60,2025,10,By A Thread,52,639,117
60,2025,10,By A Thread,53,370,117
60,2025,10,By A Thread,57,915,117
60,2025,10,Weston Outfitters,58,1213,124
60,2025,10,By A Thread,59,267,117
60,2025,10,Weston Outfitters,60,229,124
60,2025,10,By A Thread,62,687,117
60,2025,10,Edward's Department Store,64,2518,113
60,2025,10,Consumer Club,65,1847,115
60,2025,10,Edward's Department Store,69,1124,113
60,2025,10,Weston Outfitters,73,267,124
60,2025,10,Weston Outfitters,74,703,124
60,2025,10,Consumer Club,75,3778,115
60,2025,10,By A Thread,75,4548,117
60,2025,10,Weston Outfitters,75,4519,124
60,2025,10,By A Thread,77,3347,117
60,2025,10,By A Thread,80,3204,117
60,2025,10,Consumer Club,83,1931,115
60,2025,10,By A Thread,83,1802,117
60,2025,10,By A Thread,85,4549,117
60,2025,10,Golf Masters,102,3708,100
60,2025,10,Golf Masters,105,11754,100
60,2025,11,Jack and Jill Climbing School & Supplies,42,3204,112
60,2025,11,Jack and Jill Climbing School & Supplies,48,1259,112
60,2025,11,Jack and Jill Climbing School & Supplies,51,1202,112
60,2025,11,Jack and Jill Climbing School & Supplies,53,233,112
60,2025,11,Jack and Jill Climbing School & Supplies,59,714,112
60,2025,11,Jack and Jill Climbing School & Supplies,72,2904,112
62,2023,2,Extreme Outdoors,4,191,104
62,2023,2,Extreme Outdoors,38,470,104
62,2023,2,Extreme Outdoors,39,1488,104
62,2023,2,Connor Department Store,87,309,116
62,2023,2,Extreme Outdoors,90,662,104
62,2023,2,Extreme Outdoors,92,118,104
62,2023,2,Connor Department Store,95,327,116
62,2023,2,Extreme Outdoors,99,79,104
62,2023,3,Connor Department Store,5,436,116
62,2023,3,Connor Department Store,13,8923,116
62,2023,3,Connor Department Store,29,817,116
62,2023,3,Connor Department Store,63,576,116
62,2023,3,Eye Dimensions,69,969,105
62,2023,3,Eye Dimensions,70,1113,105
62,2023,3,Connor Department Store,86,194,116
62,2023,3,Connor Department Store,95,421,116
62,2023,6,Parkland Camping Rentals,1,155,114
62,2023,6,Consumer Club,1,171,115
62,2023,6,Consumer Club,2,203,115
62,2023,6,Consumer Club,17,1082,115
62,2023,6,Consumer Club,18,1731,115
62,2023,6,Parkland Camping Rentals,20,1155,114
62,2023,6,Consumer Club,21,376,115
62,2023,6,Consumer Club,28,404,115
62,2023,6,Consumer Club,32,823,115
62,2023,6,Consumer Club,36,699,115
62,2023,6,Consumer Club,41,253,115
62,2023,6,Consumer Club,67,4765,115
62,2023,6,Eye Dimensions,69,1796,105
62,2023,6,Consumer Club,80,1657,115
62,2023,6,Consumer Club,82,853,115
62,2023,6,Consumer Club,88,299,115
62,2023,6,Consumer Club,90,861,115
62,2023,6,Consumer Club,93,317,115
62,2023,6,Consumer Club,94,327,115
62,2023,6,Consumer Club,95,768,115
62,2023,6,Consumer Club,98,134,115
62,2023,7,The Golf Hut,103,1866,110
62,2023,7,The Golf Hut,106,5578,110
62,2023,7,The Golf Hut,109,831,110
62,2023,7,The Golf Hut,110,896,110
62,2023,7,The Golf Hut,113,220,110
62,2023,7,The Golf Hut,114,790,110
62,2023,8,Connor Department Store,9,62,116
62,2023,8,Connor Department Store,14,15356,116
62,2023,8,Eye Dimensions,68,1239,105
62,2023,8,Eye Dimensions,71,663,105
62,2023,8,Connor Department Store,88,299,116
62,2023,9,Extreme Outdoors,12,11868,104
62,2023,9,Extreme Outdoors,18,2377,104
62,2023,9,Extreme Outdoors,23,627,104
62,2023,9,Extreme Outdoors,26,4008,104
62,2023,9,Extreme Outdoors,67,5106,104
62,2023,9,Extreme Outdoors,72,1550,104
62,2023,9,Extreme Outdoors,76,1071,104
62,2023,9,Extreme Outdoors,85,1879,104
62,2023,9,Extreme Outdoors,90,580,104
62,2023,9,Extreme Outdoors,91,163,104
62,2023,9,Extreme Outdoors,94,183,104
62,2023,9,Extreme Outdoors,96,230,104
62,2023,10,Extreme Outdoors,8,1276,104
62,2023,10,Extreme Outdoors,12,13211,104
62,2023,10,Extreme Outdoors,20,1350,104
62,2023,10,Extreme Outdoors,26,3002,104
62,2023,10,Extreme Outdoors,27,2611,104
62,2023,10,Extreme Outdoors,36,928,104
62,2023,10,Extreme Outdoors,65,1878,104
62,2023,10,Extreme Outdoors,82,668,104
62,2023,10,The Golf Hut,103,1173,110
62,2023,10,The Golf Hut,106,4106,110
62,2023,10,The Golf Hut,109,959,110
62,2023,10,The Golf Hut,111,410,110
62,2023,10,The Golf Hut,114,258,110
62,2023,11,Consumer Club,3,381,115
62,2023,11,Consumer Club,25,4297,115
62,2023,11,Consumer Club,31,230,115
62,2023,11,Consumer Club,36,928,115
62,2023,11,Consumer Club,85,2447,115
62,2023,11,Consumer Club,88,263,115
62,2023,11,Consumer Club,93,107,115
62,2023,11,Consumer Club,94,128,115
62,2023,11,Consumer Club,99,69,115
62,2023,11,Consumer Club,100,217,115
62,2023,12,Extreme Outdoors,1,210,104
62,2023,12,Extreme Outdoors,11,3852,104
62,2023,12,Extreme Outdoors,32,799,104
62,2023,12,Extreme Outdoors,67,4617,104
62,2023,12,Extreme Outdoors,70,1113,104
62,2023,12,Extreme Outdoors,72,1550,104
62,2023,12,Extreme Outdoors,76,1057,104
62,2023,12,Extreme Outdoors,80,1267,104
62,2023,12,Extreme Outdoors,83,1274,104
62,2024,3,Connor Department Store,89,531,116
62,2024,3,Connor Department Store,95,715,116
62,2024,4,Connor Department Store,30,283,116
62,2024,4,Connor Department Store,63,1541,116
62,2024,4,Connor Department Store,87,312,116
62,2024,4,The Golf Hut,101,10249,110
62,2024,4,The Golf Hut,109,1532,110
62,2024,4,The Golf Hut,110,2650,110
62,2024,4,The Golf Hut,114,1114,110
62,2024,5,Tamarack Outfitter Rentals,15,11674,103
62,2024,5,Tamarack Outfitter Rentals,17,2124,103
62,2024,5,Tamarack Outfitter Rentals,18,3847,103
62,2024,5,Tamarack Outfitter Rentals,20,1716,103
62,2024,5,Tamarack Outfitter Rentals,59,795,103
62,2024,7,Outdoor Gear Co-op,15,9741,99
62,2024,8,Extreme Outdoors,3,638,104
62,2024,8,Extreme Outdoors,4,266,104
62,2024,8,Extreme Outdoors,7,1029,104
62,2024,8,Extreme Outdoors,12,26637,104
62,2024,8,Extreme Outdoors,23,758,104
62,2024,8,Parkland Camping Rentals,23,758,114
62,2024,8,Hartman's,28,752,118
62,2024,8,Extreme Outdoors,32,962,104
62,2024,8,Extreme Outdoors,41,488,104
62,2024,8,Extreme Outdoors,44,3244,104
62,2024,8,Extreme Outdoors,47,632,104
62,2024,8,Extreme Outdoors,53,600,104
62,2024,8,Extreme Outdoors,54,1626,104
62,2024,8,Extreme Outdoors,59,643,104
62,2024,8,Extreme Outdoors,60,151,104
62,2024,8,Extreme Outdoors,61,1232,104
62,2024,8,Extreme Outdoors,62,1226,104
62,2024,8,Extreme Outdoors,67,10063,104
62,2024,8,Eye Dimensions,69,1416,105
62,2024,8,Extreme Outdoors,75,4934,104
62,2024,8,Extreme Outdoors,80,2589,104
62,2024,8,Extreme Outdoors,84,1794,104
62,2024,8,Extreme Outdoors,85,4159,104
62,2024,8,Extreme Outdoors,90,683,104
62,2024,8,Extreme Outdoors,92,117,104
62,2024,8,Extreme Outdoors,98,141,104
62,2024,9,The Golf Hut,102,9567,110
62,2024,9,The Golf Hut,105,25681,110
62,2024,9,The Golf Hut,108,3341,110
62,2024,9,The Golf Hut,110,2632,110
62,2024,9,The Golf Hut,111,349,110
62,2024,10,Eye Dimensions,71,2068,105
62,2025,3,Consumer Club,34,3132,115
62,2025,3,Consumer Club,35,1268,115
62,2025,3,Consumer Club,65,2289,115
62,2025,3,Consumer Club,67,6899,115
62,2025,3,Consumer Club,77,4281,115
62,2025,3,Consumer Club,80,3383,115
62,2025,3,Consumer Club,85,7695,115
62,2025,3,Consumer Club,88,338,115
62,2025,3,Consumer Club,93,308,115
62,2025,4,Extreme Outdoors,1,218,104
62,2025,4,Extreme Outdoors,37,1668,104
62,2025,4,Extreme Outdoors,43,7030,104
62,2025,4,Extreme Outdoors,53,2418,104
62,2025,4,Extreme Outdoors,54,3689,104
62,2025,4,Extreme Outdoors,55,233,104
62,2025,4,Extreme Outdoors,58,1494,104
62,2025,4,Extreme Outdoors,59,970,104
62,2025,4,Extreme Outdoors,61,3171,104
62,2025,4,Extreme Outdoors,62,8175,104
62,2025,4,Extreme Outdoors,72,4087,104
62,2025,4,Extreme Outdoors,76,1903,104
62,2025,4,Extreme Outdoors,84,2822,104
62,2025,4,Extreme Outdoors,91,115,104
62,2025,6,Eye Dimensions,68,2241,105
62,2025,6,Eye Dimensions,70,2114,105
62,2025,9,Consumer Club,5,881,115
62,2025,9,Consumer Club,11,6783,115
62,2025,9,Consumer Club,13,12606,115
62,2025,9,Consumer Club,17,1847,115
62,2025,9,Consumer Club,18,4232,115
62,2025,9,Consumer Club,31,449,115
62,2025,9,Consumer Club,41,477,115
62,2025,9,Consumer Club,65,2506,115
62,2025,9,Consumer Club,67,7554,115
62,2025,9,Consumer Club,77,2220,115
62,2025,9,Consumer Club,85,3774,115
62,2025,9,Consumer Club,87,218,115
62,2025,9,Consumer Club,95,428,115
62,2025,9,Consumer Club,99,88,115
62,2025,10,Extreme Outdoors,1,278,104
62,2025,10,Extreme Outdoors,5,881,104
62,2025,10,Extreme Outdoors,6,634,104
62,2025,10,Extreme Outdoors,7,866,104
62,2025,10,Extreme Outdoors,12,23326,104
62,2025,10,Extreme Outdoors,13,18152,104
62,2025,10,Extreme Outdoors,14,18459,104
62,2025,10,Extreme Outdoors,17,1669,104
62,2025,10,Extreme Outdoors,18,7264,104
62,2025,10,Extreme Outdoors,21,1048,104
62,2025,10,Extreme Outdoors,37,2163,104
62,2025,10,Consumer Club,37,1752,115
62,2025,10,Extreme Outdoors,40,1850,104
62,2025,10,Consumer Club,41,564,115
62,2025,10,Extreme Outdoors,43,3347,104
62,2025,10,Extreme Outdoors,44,13974,104
62,2025,10,Extreme Outdoors,46,1150,104
62,2025,10,Extreme Outdoors,49,428,104
62,2025,10,Extreme Outdoors,50,278,104
62,2025,10,Extreme Outdoors,51,1850,104
62,2025,10,Extreme Outdoors,52,1004,104
62,2025,10,Extreme Outdoors,53,1294,104
62,2025,10,Extreme Outdoors,54,1210,104
62,2025,10,Extreme Outdoors,55,344,104
62,2025,10,Extreme Outdoors,57,1691,104
62,2025,10,Extreme Outdoors,58,2052,104
62,2025,10,Extreme Outdoors,60,493,104
62,2025,10,Extreme Outdoors,61,846,104
62,2025,10,Extreme Outdoors,62,2255,104
62,2025,10,Extreme Outdoors,65,3436,104
62,2025,10,Extreme Outdoors,72,2555,104
62,2025,10,Extreme Outdoors,75,3769,104
62,2025,10,Extreme Outdoors,83,2537,104
62,2025,10,Consumer Club,100,218,115
62,2025,11,Hartman's,17,2557,118
62,2025,12,The Golf Hut,104,3997,110
62,2025,12,The Golf Hut,110,2114,110
62,2025,12,The Golf Hut,111,634,110
62,2025,12,The Golf Hut,114,1057,110
63,2023,2,Outdoor Gear Co-op,12,15978,99
63,2023,2,Outdoor Gear Co-op,13,13360,99
63,2023,2,Outdoor Gear Co-op,15,9011,99
63,2023,2,Hartman's,16,216,118
63,2023,2,Outdoor Gear Co-op,20,1576,99
63,2023,2,Outdoor Gear Co-op,24,3653,99
63,2023,2,Outdoor Gear Co-op,26,4096,99
63,2023,2,Hartman's,28,649,118
63,2023,2,Hartman's,29,973,118
63,2023,2,Hartman's,31,397,118
63,2023,2,Outdoor Gear Co-op,33,1095,99
63,2023,2,Outdoor Gear Co-op,36,1235,99
63,2023,2,Hartman's,68,1268,118
63,2023,2,Hartman's,89,542,118
63,2023,2,Hartman's,95,982,118
63,2023,3,Outdoor Gear Co-op,17,1952,99
63,2023,4,Consumer Club,9,61,115
63,2023,4,Consumer Club,22,109,115
63,2023,4,Consumer Club,28,1156,115
63,2023,4,Consumer Club,35,1256,115
63,2023,4,Consumer Club,89,944,115
63,2023,4,Consumer Club,92,124,115
63,2023,4,Consumer Club,94,285,115
63,2023,4,Consumer Club,95,633,115
63,2023,4,Consumer Club,99,116,115
63,2023,5,Outdoor Gear Co-op,1,212,99
63,2023,5,Outdoor Gear Co-op,10,190,99
63,2023,5,Outdoor Gear Co-op,40,1476,99
63,2023,6,Hartman's,68,2297,118
63,2023,6,Hartman's,95,349,118
63,2023,7,Hartman's,8,1437,118
63,2023,7,Consumer Club,18,2362,115
63,2023,7,Connor Department Store,64,954,116
63,2023,7,Hartman's,64,1658,118
63,2023,7,Hartman's,65,2098,118
63,2023,7,Consumer Club,75,3399,115
63,2023,7,Consumer Club,86,251,115
63,2023,7,Connor Department Store,87,250,116
63,2023,7,Hartman's,87,338,118
63,2023,7,Consumer Club,89,287,115
63,2023,7,Hartman's,89,382,118
63,2023,7,Consumer Club,90,927,115
63,2023,7,Connor Department Store,93,254,116
63,2023,7,Consumer Club,95,475,115
63,2023,7,Connor Department Store,95,817,116
63,2023,7,Hartman's,95,784,118
63,2023,7,Consumer Club,99,116,115
63,2023,8,The Golf Hut,102,4564,110
63,2023,8,The Golf Hut,111,291,110
63,2023,10,Connor Department Store,7,827,116
63,2023,10,Consumer Club,9,85,115
63,2023,10,Outdoor Gear Co-op,12,18751,99
63,2023,10,Outdoor Gear Co-op,15,14716,99
63,2023,10,Outdoor Gear Co-op,24,1309,99
63,2023,10,Outdoor Gear Co-op,33,1301,99
63,2023,10,Consumer Club,41,677,115
63,2023,10,Consumer Club,82,643,115
63,2023,10,Consumer Club,83,2089,115
63,2023,10,Consumer Club,84,1530,115
63,2023,11,The Golf Hut,102,8960,110
63,2023,11,The Golf Hut,106,12220,110
63,2023,11,The Golf Hut,110,2038,110
63,2023,11,The Golf Hut,111,559,110
63,2023,11,The Golf Hut,112,302,110
63,2023,11,The Golf Hut,114,1384,110
63,2023,12,The Golf Hut,102,7273,110
63,2023,12,The Golf Hut,103,1601,110
63,2023,12,The Golf Hut,104,2586,110
63,2023,12,The Golf Hut,109,1309,110
63,2023,12,The Golf Hut,110,1661,110
63,2023,12,The Golf Hut,113,344,110
63,2024,1,Outdoor Gear Co-op,1,124,99
63,2024,1,Outdoor Gear Co-op,9,70,99
63,2024,1,Outdoor Gear Co-op,11,3930,99
63,2024,1,Outdoor Gear Co-op,15,8816,99
63,2024,1,Hartman's,16,142,118
63,2024,1,Outdoor Gear Co-op,17,1278,99
63,2024,1,Hartman's,17,1619,118
63,2024,1,Outdoor Gear Co-op,20,938,99
63,2024,1,Outdoor Gear Co-op,26,3437,99
63,2024,1,Outdoor Gear Co-op,28,504,99
63,2024,1,Hartman's,29,936,118
63,2024,1,Hartman's,64,1456,118
63,2024,1,Hartman's,68,2422,118
63,2024,1,Hartman's,87,205,118
63,2024,1,Hartman's,95,427,118
63,2024,2,Connor Department Store,65,1648,116
63,2024,2,Connor Department Store,73,243,116
63,2024,2,Connor Department Store,89,202,116
63,2024,3,Consumer Club,5,390,115
63,2024,3,Consumer Club,8,1219,115
63,2024,3,Consumer Club,9,81,115
63,2024,3,Consumer Club,15,17409,115
63,2024,3,Consumer Club,33,719,115
63,2024,3,Consumer Club,34,2565,115
63,2024,3,Consumer Club,38,503,115
63,2024,3,Consumer Club,65,969,115
63,2024,3,Consumer Club,75,3096,115
63,2024,3,Consumer Club,84,1542,115
63,2024,3,Consumer Club,85,3001,115
63,2024,3,Consumer Club,86,150,115
63,2024,3,Consumer Club,91,93,115
63,2024,3,Consumer Club,93,143,115
63,2024,3,Consumer Club,100,227,115
63,2024,4,Eye Dimensions,68,1631,105
63,2024,4,Eye Dimensions,70,1504,105
63,2024,4,Eye Dimensions,71,1865,105
63,2024,4,The Golf Hut,102,6328,110
63,2024,4,The Golf Hut,103,2880,110
63,2024,4,The Golf Hut,104,2367,110
63,2024,4,The Golf Hut,107,2442,110
63,2024,4,The Golf Hut,108,2938,110
